Processing Log
"Record 77 is found. | Erátyra, GR: city id = 736309"
"Record 78 is found. | Hargarten-aux-Mines, FR: city id = 3013921"
"Record 79 is found. | Neetzow, DE: city id = 6548299"
"Record 80 is found. | Reuter, DE: city id = 2847809"
"Record 81 is found. | Rott, DE: city id = 2843803"
"Record 82 is found. | Landkreis Lichtenfels, DE: city id = 3220852"
"Record 83 is found. | Kpandae, GH: city id = 2299236"
"Record 84 is found. | Palo Cedro, US: city id = 5569157"
"Record 85 is found. | Landscheid, DE: city id = 2881500"
"Record 86 is found. | Filino, RU: city id = 6607801"
"Record 87 is found. | Mount Washington, US: city id = 4301732"
"Record 88 is found. | Sedgwick, US: city id = 4279154"
"Record 89 is found. | Lindweiler, DE: city id = 2877102"
"Record 90 is found. | Pelly Crossing, CA: city id = 6100761"
"Record 91 is found. | Le Vésinet, FR: city id = 6455417"
"Record 92 is found. | Tiquisate, GT: city id = 3591093"
"Record 93 is found. | Krauthausen, DE: city id = 6549882"
"Record 94 is found. | Goldwörth, AT: city id = 7872150"
"Record 95 is found. | Kāti, IN: city id = 1267481"
"Record 96 is found. | Flein, DE: city id = 2926304"
"Record 97 is found. | Zhongping, CN: city id = 1914636"
"Record 98 is found. | Mountain, CO: city id = 3674272"
"Record 99 is found. | Lenina, RU: city id = 556653"
"Record 100 is found. | Heeren, DE: city id = 2908310"
"Record 101 is found. | Cádiar, ES: city id = 6357668"
"Record 102 is found. | Tobermory, CA: city id = 6167125"
"Record 103 is found. | Casa Conejo, US: city id = 5334619"
"Record 104 is found. | Sainte-Colombe-en-Auxois, FR: city id = 2980687"
"Record 105 is found. | Berikon, CH: city id = 7285208"
"Record 106 is found. | Mechow, DE: city id = 2872606"
"Record 107 is found. | Périers-sur-le-Dan, FR: city id = 6427371"
"Record 108 is found. | Albenga, IT: city id = 6539671"
"Record 109 is found. | Wedendorf, DE: city id = 6548232"
"Record 110 is found. | Abtsgmuend, DE: city id = 2959766"
"Record 111 is found. | Sūr Yāl Bū Rashīd, OM: city id = 286239"
"Record 112 is found. | Leppävirta, FI: city id = 648228"
"Record 113 is found. | Inniswold, US: city id = 4328435"
"Record 114 is found. | Plymouth, US: city id = 5006059"
"Record 115 is found. | Tomelilla, SE: city id = 2668365"
"Record 116 is found. | Polzeath, GB: city id = 6324514"
"Record 117 is found. | Vikøyri, NO: city id = 3131653"
"Record 118 is found. | Klagenfurt, AT: city id = 2774326"
"Record 119 is found. | Prosek, CZ: city id = 3067433"
"Record 120 is found. | Chénelette, FR: city id = 3025549"
"Record 121 is found. | Mantes-la-Ville, FR: city id = 2996146"
"Record 122 is found. | Chātakonda, IN: city id = 1274547"
"Record 123 is found. | Căpâlna, RO: city id = 682812"
"Record 124 is found. | Weixin, CN: city id = 1791583"
"Record 125 is found. | Heddesbach, DE: city id = 6555662"
"Record 126 is found. | Friedrichsholm, DE: city id = 2924515"
"Record 127 is found. | Montgomery Village, US: city id = 4362743"
"Record 128 is found. | Corraun, IE: city id = 2965119"
"Record 129 is found. | Gbongan, NG: city id = 2341355"
"Record 130 is found. | Saint-Vitte-sur-Briance, FR: city id = 6445466"
"Record 131 is found. | Slavkov u Brna, CZ: city id = 3065824"
"Record 132 is found. | Borki, PL: city id = 775555"
"Record 133 is found. | Estación de Vadollano, ES: city id = 2517838"
"Record 134 is found. | Tyndall, CA: city id = 6171515"
"Record 135 is found. | Jianjun, CN: city id = 1806177"
"Record 136 is found. | Farmers Branch, US: city id = 4690198"
"Record 137 is found. | Mirşid, RO: city id = 673088"
"Record 138 is found. | Balkanabat, TM: city id = 161616"
"Record 139 is found. | Mogilev, BY: city id = 625665"
"Record 140 is found. | Songfengshan, CN: city id = 7630131"
"Record 141 is found. | Čortanovci, RS: city id = 791890"
"Record 142 is found. | Plopeni, RO: city id = 670467"
"Record 143 is found. | Verton, FR: city id = 6439940"
"Record 144 is found. | Barnaboy, IE: city id = 3313863"
"Record 145 is found. | Zibreira, PT: city id = 8013088"
"Record 146 is found. | Clifton, GB: city id = 2652842"
"Record 147 is found. | Petrijevci, HR: city id = 3193424"
"Record 148 is found. | Lagós, GR: city id = 735497"
"Record 149 is found. | Sanford, US: city id = 4977762"
"Record 150 is found. | Meshchovsk, RU: city id = 527405"
"Record 151 is found. | Storm Lake, US: city id = 4877655"
"Record 152 is found. | Yambol, BG: city id = 725578"
"Record 153 is found. | Linju, PK: city id = 1351762"
"Record 154 is found. | Dohren, DE: city id = 3208422"
"Record 155 is found. | Kippenheim, DE: city id = 6555786"
"Record 156 is found. | Le Bourgneuf-la-Forêt, FR: city id = 3005076"
"Record 157 is found. | Silang, PH: city id = 1686549"
"Record 158 is found. | Baleyssagues, FR: city id = 3035244"
"Record 159 is found. | Aadorf, CH: city id = 7285012"
"Record 160 is found. | Sandouping, CN: city id = 1796930"
"Record 161 is found. | Meishan, CN: city id = 1800818"
"Record 162 is found. | Colima, CR: city id = 3624174"
"Record 163 is found. | Rena, ES: city id = 2511936"
"Record 164 is found. | Chevenez, CH: city id = 2661183"
"Record 165 is found. | Beuzeville, FR: city id = 3032896"
"Record 166 is found. | Kačice, CZ: city id = 3074031"
"Record 167 is found. | Llanddeusant, GB: city id = 2644155"
"Record 168 is found. | Novaya Usman', RU: city id = 519447"
"Record 169 is found. | Haubinda, DE: city id = 2909156"
"Record 170 is found. | Villeneuve-la-Rivière, FR: city id = 6441062"
"Record 171 is found. | Sallaumines, FR: city id = 2976404"
"Record 172 is found. | Mehrhoog, DE: city id = 2872380"
"Record 173 is found. | Ovaro, IT: city id = 3171770"
"Record 174 is found. | Tamerza, TN: city id = 2464770"
"Record 175 is found. | Cervera de Pisuerga, ES: city id = 6360022"
"Record 176 is found. | Michelbach an der Bilz, DE: city id = 2871342"
"Record 177 is found. | Barkot, IN: city id = 1276917"
"Record 178 is found. | Nyírpazony, HU: city id = 716899"
"Record 179 is found. | El Cerrito Corona, US: city id = 5345624"
"Record 180 is found. | Des Arc, US: city id = 4108091"
"Record 181 is found. | Tlaixpan, MX: city id = 3518363"
"Record 182 is found. | Uglyanets, RU: city id = 479512"
"Record 183 is found. | Servian, FR: city id = 2974775"
"Record 184 is found. | Belgooly, IE: city id = 2966245"
"Record 185 is found. | Chusclan, FR: city id = 3024993"
"Record 186 is found. | Newington, US: city id = 4839497"
"Record 187 is found. | Ozersk, RU: city id = 1538634"
"Record 188 is found. | Gastriege, DE: city id = 2922346"
"Record 189 is found. | Hitzkirch, CH: city id = 7286090"
"Record 190 is found. | Angüés, ES: city id = 3130021"
"Record 191 is found. | San Rafael del Yuma, DO: city id = 3493022"
"Record 192 is found. | Linden, US: city id = 5100506"
"Record 193 is found. | Reichenbach, DE: city id = 2849145"
"Record 194 is found. | Tignes, FR: city id = 2972607"
"Record 195 is found. | Cloverdale, US: city id = 4255948"
"Record 196 is found. | Tauschwitz, DE: city id = 2823776"
"Record 197 is found. | Uzunkavak, TR: city id = 438392"
"Record 198 is found. | Wierzchosławice, PL: city id = 755775"
"Record 199 is found. | Kiiminki, FI: city id = 652859"
"Record 200 is found. | Plouénan, FR: city id = 6430996"
"Record 201 is found. | Ceglie Messapica, IT: city id = 6537572"
"Record 202 is found. | Ács, HU: city id = 3056437"
"Record 203 is found. | Rudy, PL: city id = 3086732"
"Record 204 is found. | Westerholte, DE: city id = 2810316"
"Record 205 is found. | Lake Linden, US: city id = 4998569"
"Record 206 is found. | Gattico, IT: city id = 6535832"
"Record 207 is found. | Buchy, FR: city id = 3029677"
"Record 208 is found. | Sondrio, IT: city id = 6539617"
"Record 209 is found. | Yangyong, CN: city id = 7446325"
"Record 210 is found. | Mengamuñoz, ES: city id = 3116892"
"Record 211 is found. | Alacaygan, PH: city id = 1731733"
"Record 212 is found. | Banbury, GB: city id = 2656406"
"Record 213 is found. | Le Boulay, FR: city id = 3005112"
"Record 214 is found. | Rheinfelden, DE: city id = 2847639"
"Record 215 is found. | Pouilly-lès-Feurs, FR: city id = 6615026"
"Record 216 is found. | Yishui, CN: city id = 1786455"
"Record 217 is found. | Villenave-d'Ornon, FR: city id = 2968620"
"Record 218 is found. | Wittges, DE: city id = 2807275"
"Record 219 is found. | Palestina, PH: city id = 1696145"
"Record 220 is found. | Babasakhib, AF: city id = 1453777"
"Record 221 is found. | Jarocin, PL: city id = 770383"
"Record 222 is found. | Lakkoma, GR: city id = 735490"
"Record 223 is found. | Jhanjhārpur, IN: city id = 1269012"
"Record 224 is found. | Komuna e Leposaviqit, XK: city id = 788730"
"Record 225 is found. | Saint-Wandrille-Rançon, FR: city id = 6443518"
"Record 226 is found. | Thonon-les-Bains, FR: city id = 2972742"
"Record 227 is found. | Fairfax, US: city id = 4758109"
"Record 228 is found. | Krasavino, RU: city id = 542908"
"Record 229 is found. | Fălești, MD: city id = 618344"
"Record 230 is found. | Newtownshandrum, IE: city id = 2962247"
"Record 231 is found. | Sevilleja de la Jara, ES: city id = 2510906"
"Record 232 is found. | Saint-Pardoux-de-Drône, FR: city id = 6616190"
"Record 233 is found. | Horodok, UA: city id = 707752"
"Record 234 is found. | Panjgur, PK: city id = 1168446"
"Record 235 is found. | Beaune-sur-Arzon, FR: city id = 6449016"
"Record 236 is found. | Hopkins, US: city id = 5030670"
"Record 237 is found. | Ceresole Alba, IT: city id = 6535854"
"Record 238 is found. | Fiscal, ES: city id = 3122418"
"Record 239 is found. | Labuleng, CN: city id = 1804618"
"Record 240 is found. | Hoyvík, FO: city id = 2619693"
"Record 241 is found. | Hooks, US: city id = 4698646"
"Record 242 is found. | Fort Washakie, US: city id = 5825424"
"Record 243 is found. | Pozza di Fassa, IT: city id = 3170013"
"Record 244 is found. | Génis, FR: city id = 3016338"
"Record 245 is found. | Xinzo de Limia, ES: city id = 6359850"
"Record 246 is found. | Bray, GB: city id = 2654853"
"Record 247 is found. | Landscheide, DE: city id = 2881499"
"Record 248 is found. | Manhattan, US: city id = 5125771"
"Record 249 is found. | Dubrovka, RU: city id = 564487"
"Record 250 is found. | Bercero, ES: city id = 3128228"
"Record 251 is found. | Kimmirut, CA: city id = 5992095"
"Record 252 is found. | Atraulia, IN: city id = 1278189"
"Record 253 is found. | Souchez, FR: city id = 6439902"
"Record 254 is found. | Röhrmoos, DE: city id = 2845565"
"Record 255 is found. | Clifton, US: city id = 5417258"
"Record 256 is found. | San Possidonio, IT: city id = 6535602"
"Record 257 is found. | Cazorla, ES: city id = 2519672"
"Record 258 is found. | Muvattupuzha, IN: city id = 7279735"
"Record 259 is found. | Lilla Edet, SE: city id = 2696059"
"Record 260 is found. | Conception Bay South, CA: city id = 5926511"
"Record 261 is found. | Tūkrah, LY: city id = 88834"
"Record 262 is found. | Abengibre, ES: city id = 2522490"
"Record 263 is found. | Mikhalkovo, RU: city id = 527057"
"Record 264 is found. | Castelló de Rugat, ES: city id = 6361955"
"Record 265 is found. | Uga Soja, NG: city id = 2320909"
"Record 266 is found. | Sidi Redouane, MA: city id = 2533158"
"Record 267 is found. | Baltiysk, RU: city id = 2609906"
"Record 268 is found. | Gorno Orizari, MK: city id = 790319"
"Record 269 is found. | Kakheti, GE: city id = 865537"
"Record 270 is found. | Nāḩiyat Alī ash Sharqī, IQ: city id = 7374646"
"Record 271 is found. | Köröstarcsa, HU: city id = 718516"
"Record 272 is found. | Senovo, SI: city id = 3191044"
"Record 273 is found. | Tehuipango, MX: city id = 3516102"
"Record 274 is found. | Huichang, CN: city id = 6824389"
"Record 275 is found. | Graben, DE: city id = 2918468"
"Record 276 is found. | Uterga, ES: city id = 3107138"
"Record 277 is found. | Wriezen, DE: city id = 2805999"
"Record 278 is found. | Ouillon, FR: city id = 2989022"
"Record 279 is found. | Sharlston, GB: city id = 6458917"
"Record 280 is found. | Gastonia, US: city id = 4467732"
"Record 281 is found. | Saint-Lizier, FR: city id = 2978760"
"Record 282 is found. | Thiron-Gardais, FR: city id = 6613872"
"Record 283 is found. | Huy-Neinstedt, DE: city id = 2896834"
"Record 284 is found. | Sedrata, DZ: city id = 2482090"
"Record 285 is found. | Gmina Sianów, PL: city id = 7533270"
"Record 286 is found. | Sant'Alessio Con Vialone, IT: city id = 6534583"
"Record 287 is found. | Ellerbek, DE: city id = 6551678"
"Record 288 is found. | Battipaglia, IT: city id = 6541913"
"Record 289 is found. | Cseberér, HU: city id = 721812"
"Record 290 is found. | Masonville, US: city id = 4300024"
"Record 291 is found. | San Pedro Masahuat, SV: city id = 3583407"
"Record 292 is found. | Sarsa de Surta, ES: city id = 3109355"
"Record 293 is found. | Alcobendas, ES: city id = 6359232"
"Record 294 is found. | Xincheng, CN: city id = 1788567"
"Record 295 is found. | Chongxian, CN: city id = 1814888"
"Record 296 is found. | Manga, PH: city id = 1701891"
"Record 297 is found. | Tinnum, DE: city id = 2822118"
"Record 298 is found. | Asnières-sur-Oise, FR: city id = 3036562"
"Record 299 is found. | Vera, ES: city id = 2509693"
"Record 300 is found. | Kostroma Oblast, RU: city id = 543871"
"Record 301 is found. | Porcieu-Amblagnieu, FR: city id = 6433294"
"Record 302 is found. | Pruillé-le-Chétif, FR: city id = 6442665"
"Record 303 is found. | Ansted, US: city id = 4797301"
"Record 304 is found. | San Nicolás, HN: city id = 3601833"
"Record 305 is found. | Jennings Lodge, US: city id = 5733582"
"Record 306 is found. | Krok Phra, TH: city id = 1609379"
"Record 307 is found. | Rozovy, UA: city id = 6987036"
"Record 308 is found. | Suceveni, RO: city id = 664564"
"Record 309 is found. | Martinshöhe, DE: city id = 6555068"
"Record 310 is found. | Baimasi, CN: city id = 1817552"
"Record 311 is found. | Jadowniki, PL: city id = 770661"
"Record 312 is found. | Kodoli, IN: city id = 1266390"
"Record 313 is found. | Idiroko, NG: city id = 2339065"
"Record 314 is found. | Babkino, RU: city id = 579903"
"Record 315 is found. | Cis, IT: city id = 6535257"
"Record 316 is found. | Vinne, SK: city id = 723224"
"Record 317 is found. | Kaisten, DE: city id = 2893978"
"Record 318 is found. | Boñar, ES: city id = 3127850"
"Record 319 is found. | Blumenhagen, DE: city id = 6548447"
"Record 320 is found. | Temernik, RU: city id = 7115017"
"Record 321 is found. | Arrondissement d'Issoudun, FR: city id = 3012654"
"Record 322 is found. | Plein, DE: city id = 2853261"
"Record 323 is found. | Wapato, US: city id = 5814992"
"Record 324 is found. | Skrundas Novads, LV: city id = 7628308"
"Record 325 is found. | Highland Mills, US: city id = 5120759"
"Record 326 is found. | Bel-Ridge, US: city id = 4376352"
"Record 327 is found. | Mabilao, PH: city id = 1704620"
"Record 328 is found. | Mölltorp, SE: city id = 2691471"
"Record 329 is found. | Pedro Muñoz, ES: city id = 6357155"
"Record 330 is found. | Quiloño, ES: city id = 3112570"
"Record 331 is found. | Kasoa, GH: city id = 2296458"
"Record 332 is found. | Karlovo, RU: city id = 6608780"
"Record 333 is found. | Mutatá, CO: city id = 3674130"
"Record 334 is found. | El Perico, VE: city id = 3808933"
"Record 335 is found. | Thompson, US: city id = 4844184"
"Record 336 is found. | Santa Clara, US: city id = 5750516"
"Record 337 is found. | Alimpeşti, RO: city id = 686473"
"Record 338 is found. | Frauenhofen b. Perkam, DE: city id = 2925362"
"Record 339 is found. | Heiligenkreuz am Waasen, AT: city id = 2776583"
"Record 340 is found. | Sanhoane, PT: city id = 2734770"
"Record 341 is found. | Młodzieszyn, PL: city id = 764606"
"Record 342 is found. | Dahlenheim, FR: city id = 3021920"
"Record 343 is found. | Verín, ES: city id = 3106086"
"Record 344 is found. | Crumstadt, DE: city id = 2939704"
"Record 345 is found. | Elm Park, GB: city id = 6690805"
"Record 346 is found. | Trite Kashti, BG: city id = 726327"
"Record 347 is found. | Haselau, DE: city id = 2909886"
"Record 348 is found. | Ris-Orangis, FR: city id = 6446192"
"Record 349 is found. | Strass im Zillertal, AT: city id = 2764189"
"Record 350 is found. | Lesnoy, RU: city id = 6853140"
"Record 351 is found. | Martan-Chu, RU: city id = 558385"
"Record 352 is found. | Emmet, US: city id = 4992137"
"Record 353 is found. | Kameda-honchō, JP: city id = 1860648"
"Record 354 is found. | Vasanello, IT: city id = 3164682"
"Record 355 is found. | Hautala Corner, US: city id = 4995553"
"Record 356 is found. | Støvring, DK: city id = 2612500"
"Record 357 is found. | Saint-Girons-d'Aiguevives, FR: city id = 6432403"
"Record 358 is found. | North Sydney, CA: city id = 6930307"
"Record 359 is found. | Ts'khinvali, GE: city id = 611403"
"Record 360 is found. | Lishi, CN: city id = 1917201"
"Record 361 is found. | Campello, CH: city id = 7285426"
"Record 362 is found. | Tancarville, FR: city id = 6443540"
"Record 363 is found. | Quba Rayon, AZ: city id = 585786"
"Record 364 is found. | Nomós Kykládon, GR: city id = 259819"
"Record 365 is found. | Shaţḩah, SY: city id = 164398"
"Record 366 is found. | San Pedro Amatlán, MX: city id = 3518023"
"Record 367 is found. | Saltsjöbaden, SE: city id = 2680460"
"Record 368 is found. | St. Ursen, CH: city id = 7287252"
"Record 369 is found. | Barker Heights, US: city id = 4453759"
"Record 370 is found. | Burninskiye Vikhorya, RU: city id = 8050048"
"Record 371 is found. | Maddela, PH: city id = 1704154"
"Record 372 is found. | Cavendish, CA: city id = 5918580"
"Record 373 is found. | Wunstorf, DE: city id = 2805761"
"Record 374 is found. | Dixmont, US: city id = 4962596"
"Record 375 is found. | Adelmannsfelden, DE: city id = 2959530"
"Record 376 is found. | Bamingui-Bangoran Prefecture, CF: city id = 240591"
"Record 377 is found. | Fourques-sur-Garonne, FR: city id = 3017475"
"Record 378 is found. | Bursinel, CH: city id = 2661312"
"Record 379 is found. | Olloix, FR: city id = 2989588"
"Record 380 is found. | Gössendorf, AT: city id = 7873399"
"Record 381 is found. | Menzenberg, DE: city id = 2871868"
"Record 382 is found. | Yuchu, CN: city id = 1998318"
"Record 383 is found. | Rastdorf, DE: city id = 6552914"
"Record 384 is found. | Ruski Krstur, RS: city id = 3191397"
"Record 385 is found. | Schmißberg, DE: city id = 7602411"
"Record 386 is found. | Yavlenka, KZ: city id = 1517305"
"Record 387 is found. | Chaspinhac, FR: city id = 6449039"
"Record 388 is found. | Kajuru, NG: city id = 2335500"
"Record 389 is found. | Quarryville, US: city id = 4560577"
"Record 390 is found. | Vengavasal, IN: city id = 1465868"
"Record 391 is found. | Podewall, DE: city id = 2853049"
"Record 392 is found. | Province du Boulgou, BF: city id = 2362006"
"Record 393 is found. | Lerrnavan, AM: city id = 616474"
"Record 394 is found. | Gagliano Aterno, IT: city id = 3176428"
"Record 395 is found. | Velký Šenov, CZ: city id = 3063131"
"Record 396 is found. | Nanwai, CN: city id = 6962594"
"Record 397 is found. | Santa Susanna, ES: city id = 3109680"
"Record 398 is found. | Southglenn, US: city id = 5439752"
"Record 399 is found. | Colonna, IT: city id = 3178269"
"Record 400 is found. | Ivantsëvo, RU: city id = 555100"
"Record 401 is found. | Avoca Beach, AU: city id = 2177451"
"Record 402 is found. | Kamarooka, AU: city id = 2161969"
"Record 403 is found. | Américo Brasiliense, BR: city id = 3472338"
"Record 404 is found. | Kulin, AU: city id = 7839596"
"Record 405 is found. | Aeteke, ID: city id = 7380188"
"Record 406 is found. | Romelândia, BR: city id = 3450950"
"Record 407 is found. | Bothwell, AU: city id = 2174559"
"Record 408 is found. | Santana do Garambéu, BR: city id = 3449939"
"Record 409 is found. | Neuquén, AR: city id = 3843123"
"Record 410 is found. | Banjar Danginsema, ID: city id = 7087266"
"Record 411 is found. | São Sebastião, BR: city id = 6322585"
"Record 412 is found. | Woodlands, NZ: city id = 2178971"
"Record 413 is found. | Soe, ID: city id = 1626703"
"Record 414 is found. | Eglinton, AU: city id = 2167699"
"Record 415 is found. | Bellingham, AU: city id = 2176292"
"Record 416 is found. | Pedregal, PE: city id = 3932589"
"Record 417 is found. | Monte Mor, BR: city id = 3456827"
"Record 418 is found. | Potet, ID: city id = 7574306"
"Record 419 is found. | Hluhluwe, ZA: city id = 996256"
"Record 420 is found. | Jolotundo, ID: city id = 8068130"
"Record 421 is found. | Benarkin, AU: city id = 2176212"
"Record 422 is found. | West Pymble, AU: city id = 2143954"
"Record 423 is found. | Baringhup, AU: city id = 2176853"
"Record 424 is found. | Navarre, AU: city id = 2155647"
"Record 425 is found. | Munbura, AU: city id = 2156273"
"Record 426 is found. | Manis Subang, ID: city id = 8059636"
"Record 427 is found. | Buninyong, AU: city id = 2173220"
"Record 428 is found. | Sendangagung, ID: city id = 8080480"
"Record 429 is found. | Baraiwena, ID: city id = 7337763"
"Record 430 is found. | Puncakdago, ID: city id = 7852126"
"Record 431 is found. | Caldas Novas, BR: city id = 3468100"
"Record 432 is found. | Thora, AU: city id = 2146798"
"Record 433 is found. | Pamekaran, ID: city id = 8028845"
"Record 434 is found. | Laban, ID: city id = 7375664"
"Record 435 is found. | Pampas, PE: city id = 3933185"
"Record 436 is found. | Krajan Ledokombo, ID: city id = 7406680"
"Record 437 is found. | Cijagra, ID: city id = 7848353"
"Record 438 is found. | Echeandía, EC: city id = 3658396"
"Record 439 is found. | Jaboticatubas, BR: city id = 3460450"
"Record 440 is found. | Campaka, ID: city id = 1647387"
"Record 441 is found. | Ararat, AU: city id = 2177756"
"Record 442 is found. | Tshikapa, CD: city id = 204953"
"Record 443 is found. | Nancefield, ZA: city id = 972138"
"Record 444 is found. | Orapa, BW: city id = 933186"
"Record 445 is found. | Gidginbung, AU: city id = 2165641"
"Record 446 is found. | Campo Formoso, BR: city id = 3467760"
"Record 447 is found. | Ordoqui, AR: city id = 3842591"
"Record 448 is found. | Tupã, BR: city id = 3445942"
"Record 449 is found. | Songwe, MW: city id = 7839145"
"Record 450 is found. | Independencia, PY: city id = 3437982"
"Record 451 is found. | Cigintung, ID: city id = 8076211"
"Record 452 is found. | Maggiolo, AR: city id = 3845263"
"Record 453 is found. | Nebe, ID: city id = 1634273"
"Record 454 is found. | Ourinhos, BR: city id = 3455729"
"Record 455 is found. | Rosário Oeste, BR: city id = 3450872"
"Record 456 is found. | Manor Gardens, ZA: city id = 979330"
"Record 457 is found. | General Racedo, AR: city id = 3855069"
"Record 458 is found. | Cevil Redondo, AR: city id = 3861958"
"Record 459 is found. | Giruá, BR: city id = 3462419"
"Record 460 is found. | Dahu Satu, ID: city id = 7759642"
"Record 461 is found. | Cimahi, ID: city id = 1646448"
"Record 462 is found. | Guarujá, BR: city id = 6322267"
"Record 463 is found. | Conceição das Alagoas, BR: city id = 3465764"
"Record 464 is found. | Anastasia, UY: city id = 3443861"
"Record 465 is found. | Pabuaran, ID: city id = 1633468"
"Record 466 is found. | São Raimundo Nonato, BR: city id = 3388145"
"Record 467 is found. | Cruz do Espírito Santo, BR: city id = 3401457"
"Record 468 is found. | Sítio Santa Joana, BR: city id = 7739683"
"Record 469 is found. | Culburra, AU: city id = 2073400"
"Record 470 is found. | Botshabelo, ZA: city id = 1016670"
"Record 471 is found. | Piracanjuba, BR: city id = 3453659"
"Record 472 is found. | Dawuhan, ID: city id = 7081656"
"Record 473 is found. | Scarsdale, AU: city id = 2150124"
"Record 474 is found. | Bulahdelah, AU: city id = 2173557"
"Record 475 is found. | Latrobe, AU: city id = 7839677"
"Record 476 is found. | Langshaw, AU: city id = 2160588"
"Record 477 is found. | Tado, ID: city id = 7414991"
"Record 478 is found. | Bonville, AU: city id = 2174892"
"Record 479 is found. | Banjar Penyalin, ID: city id = 7333639"
"Record 480 is found. | Tyaak, AU: city id = 2145646"
